ticker,name,exchange,tags,num_listed_shares
011790.KS,SKC,KOSPI,,"37,868,298"
018670.KS,SK가스,KOSPI,,"9,230,244"
001740.KS,SK네트웍스,KOSPI,,"248,187,647"
001745.KS,SK네트웍스우,KOSPI,,"113,648"
006120.KS,SK디스커버리,KOSPI,,"19,037,855"
006125.KS,SK디스커버리우,KOSPI,,"1,358,455"
210980.KS,SK디앤디,KOSPI,,"22,190,164"
068400.KS,SK렌터카,KOSPI,,"47,285,840"
395400.KS,SK리츠,KOSPI,,"196,554,079"
302440.KS,SK바이오사이언스,KOSPI,,"76,784,046"
326030.KS,SK바이오팜,KOSPI,,"78,313,250"
402340.KS,SK스퀘어,KOSPI,,"141,467,571"
361610.KS,SK아이이테크놀로지,KOSPI,,"71,297,592"
03473K.KS,SK우,KOSPI,,"566,135"
096770.KS,SK이노베이션,KOSPI,,"92,465,564"
096775.KS,SK이노베이션우,KOSPI,,"1,248,426"
001510.KS,SK증권,KOSPI,,"472,590,171"
001515.KS,SK증권우,KOSPI,,"3,912,514"
285130.KS,SK케미칼,KOSPI,,"17,253,783"
28513K.KS,SK케미칼우,KOSPI,,"2,115,429"
017670.KS,SK텔레콤,KOSPI,,"218,833,144"
000660.KS,SK하이닉스,KOSPI,,"728,002,365"
064960.KS,SNT모티브,KOSPI,,"14,623,136"
100840.KS,SNT에너지,KOSPI,,"7,506,711"
003570.KS,SNT중공업,KOSPI,,"33,252,697"
036530.KS,SNT홀딩스,KOSPI,,"16,303,886"
005610.KS,SPC삼립,KOSPI,,"8,629,009"
011810.KS,STX,KOSPI,,"28,621,454"
077970.KS,STX엔진,KOSPI,,"23,008,904"
071970.KS,STX중공업,KOSPI,,"28,552,669"
002820.KS,SUN&L,KOSPI,,"12,607,989"
084870.KS,TBH글로벌,KOSPI,,"20,856,819"
002710.KS,TCC스틸,KOSPI,,"25,386,019"
069260.KS,TKG휴켐스,KOSPI,,"40,878,588"
002900.KS,TYM,KOSPI,,"152,353,747"
024070.KS,WISCOM,KOSPI,,"15,326,438"
037270.KS,YG PLUS,KOSPI,,"63,429,410"
000500.KS,가온전선,KOSPI,,"6,358,926"
000860.KS,강남제비스코,KOSPI,,"6,500,000"
035250.KS,강원랜드,KOSPI,,"213,940,500"
011420.KS,갤럭시아에스엠,KOSPI,,"27,549,644"
002100.KS,경농,KOSPI,,"19,522,575"
009450.KS,경동나비엔,KOSPI,,"14,568,592"
267290.KS,경동도시가스,KOSPI,,"5,895,406"
012320.KS,경동인베스트,KOSPI,,"2,365,023"
000050.KS,경방,KOSPI,,"27,415,270"
214390.KS,경보제약,KOSPI,,"23,906,860"
012610.KS,경인양행,KOSPI,,"41,616,365"
009140.KS,경인전자,KOSPI,,"1,570,797"
013580.KS,계룡건설,KOSPI,,"8,930,907"
012200.KS,계양전기,KOSPI,,"32,600,000"
012205.KS,계양전기우,KOSPI,,"1,400,000"
002140.KS,고려산업,KOSPI,,"24,939,425"
010130.KS,고려아연,KOSPI,,"19,863,158"
002240.KS,고려제강,KOSPI,,"23,000,000"
009290.KS,광동제약,KOSPI,,"52,420,851"
017040.KS,광명전기,KOSPI,,"43,337,615"
017900.KS,광전자,KOSPI,,"57,943,763"
037710.KS,광주신세계,KOSPI,,"8,000,000"
030610.KS,교보증권,KOSPI,,"64,653,296"
339770.KS,교촌에프앤비,KOSPI,,"24,982,540"
007690.KS,국도화학,KOSPI,,"9,010,616"
005320.KS,국동,KOSPI,,"55,717,048"
001140.KS,국보,KOSPI,,"104,570,331"
002720.KS,국제약품,KOSPI,,"20,195,149"
083420.KS,그린케미칼,KOSPI,,"24,000,000"
014530.KS,극동유화,KOSPI,,"34,869,420"
014280.KS,금강공업,KOSPI,,"29,329,357"
014285.KS,금강공업우,KOSPI,,"589,875"
008870.KS,금비,KOSPI,,"1,000,000"
001570.KS,금양,KOSPI,,"58,050,037"
002990.KS,금호건설,KOSPI,,"36,953,595"
002995.KS,금호건설우,KOSPI,,"292,266"
011780.KS,금호석유,KOSPI,,"29,314,312"
011785.KS,금호석유우,KOSPI,,"3,023,486"
214330.KS,금호에이치티,KOSPI,,"196,140,969"
001210.KS,금호전기,KOSPI,,"27,554,191"
073240.KS,금호타이어,KOSPI,,"287,260,287"
092440.KS,기신정기,KOSPI,,"29,200,000"
000270.KS,기아,KOSPI,,"405,363,347"
024110.KS,기업은행,KOSPI,,"797,425,869"
013700.KS,까뮤이앤씨,KOSPI,,"45,152,280"
004540.KS,깨끗한나라,KOSPI,,"37,240,693"
004545.KS,깨끗한나라우,KOSPI,,"366,160"
001260.KS,남광토건,KOSPI,,"9,832,572"
008350.KS,남선알미늄,KOSPI,,"129,079,090"
008355.KS,남선알미우,KOSPI,,"307,890"
004270.KS,남성,KOSPI,,"36,212,160"
003920.KS,남양유업,KOSPI,,"720,000"
003925.KS,남양유업우,KOSPI,,"166,662"
025860.KS,남해화학,KOSPI,,"49,678,843"
005720.KS,넥센,KOSPI,,"53,543,977"
005725.KS,넥센우,KOSPI,,"3,600,600"
002350.KS,넥센타이어,KOSPI,,"97,667,877"
002355.KS,넥센타이어1우B,KOSPI,,"6,500,000"
251270.KS,넷마블,KOSPI,,"85,953,502"
090350.KS,노루페인트,KOSPI,,"20,000,000"
090355.KS,노루페인트우,KOSPI,,"463,126"
000320.KS,노루홀딩스,KOSPI,,"13,291,151"
000325.KS,노루홀딩스우,KOSPI,,"243,559"
006280.KS,녹십자,KOSPI,,"11,686,538"
005250.KS,녹십자홀딩스,KOSPI,,"47,028,210"
005257.KS,녹십자홀딩스2우,KOSPI,,"845,990"
004370.KS,농심,KOSPI,,"6,082,642"
072710.KS,농심홀딩스,KOSPI,,"4,637,790"
058730.KS,다스코,KOSPI,,"19,396,941"
030210.KS,다올투자증권,KOSPI,,"60,314,092"
023590.KS,다우기술,KOSPI,,"44,866,617"
145210.KS,다이나믹디자인,KOSPI,,"13,941,052"
019680.KS,대교,KOSPI,,"84,702,850"
019685.KS,대교우B,KOSPI,,"19,426,990"
006370.KS,대구백화점,KOSPI,,"10,821,611"
008060.KS,대덕,KOSPI,,"33,890,150"
00806K.KS,대덕1우,KOSPI,,"1,212,357"
353200.KS,대덕전자,KOSPI,,"49,416,925"
35320K.KS,대덕전자1우,KOSPI,,"2,095,519"
000490.KS,대동,KOSPI,,"23,932,354"
008110.KS,대동전자,KOSPI,,"10,490,447"
005750.KS,대림B&Co,KOSPI,,"16,672,240"
006570.KS,대림통상,KOSPI,,"15,225,000"
001680.KS,대상,KOSPI,,"34,648,025"
001685.KS,대상우,KOSPI,,"1,370,223"
084690.KS,대상홀딩스,KOSPI,,"36,212,538"
084695.KS,대상홀딩스우,KOSPI,,"913,482"
128820.KS,대성산업,KOSPI,,"45,235,478"
117580.KS,대성에너지,KOSPI,,"27,500,000"
016710.KS,대성홀딩스,KOSPI,,"16,089,459"
003540.KS,대신증권,KOSPI,,"50,773,400"
003547.KS,대신증권2우B,KOSPI,,"10,000,000"
003545.KS,대신증권우,KOSPI,,"26,000,000"
009190.KS,대양금속,KOSPI,,"33,362,343"
014160.KS,대영포장,KOSPI,,"108,394,549"
047040.KS,대우건설,KOSPI,,"415,622,638"
009320.KS,대우부품,KOSPI,,"47,646,375"
042660.KS,대우조선해양,KOSPI,,"107,290,669"
003090.KS,대웅,KOSPI,,"58,141,980"
069620.KS,대웅제약,KOSPI,,"11,586,575"
000430.KS,대원강업,KOSPI,,"62,000,000"
006340.KS,대원전선,KOSPI,,"71,964,534"
006345.KS,대원전선우,KOSPI,,"2,621,200"
003220.KS,대원제약,KOSPI,,"21,964,670"
024890.KS,대원화성,KOSPI,,"41,249,152"
002880.KS,대유에이텍,KOSPI,,"115,341,128"
000300.KS,대유플러스,KOSPI,,"120,998,774"
012800.KS,대창,KOSPI,,"91,140,499"
015230.KS,대창단조,KOSPI,,"28,572,230"
001070.KS,대한방직,KOSPI,,"5,300,000"
006650.KS,대한유화,KOSPI,,"6,500,000"
001440.KS,대한전선,KOSPI,,"1,244,473,009"
084010.KS,대한제강,KOSPI,,"24,646,734"
001790.KS,대한제당,KOSPI,,"89,696,580"
001795.KS,대한제당우,KOSPI,,"6,482,760"
001130.KS,대한제분,KOSPI,,"1,690,000"
003490.KS,대한항공,KOSPI,,"368,220,661"
003495.KS,대한항공우,KOSPI,,"1,110,794"
005880.KS,대한해운,KOSPI,,"319,177,460"
003830.KS,대한화섬,KOSPI,,"1,328,000"
016090.KS,대현,KOSPI,,"44,282,310"
069460.KS,대호에이엘,KOSPI,,"52,003,519"
192080.KS,더블유게임즈,KOSPI,,"18,374,502"
012510.KS,더존비즈온,KOSPI,,"30,382,784"
004830.KS,덕성,KOSPI,,"15,680,000"
004835.KS,덕성우,KOSPI,,"1,392,000"
024900.KS,덕양산업,KOSPI,,"32,564,980"
145720.KS,덴티움,KOSPI,,"11,068,830"
002150.KS,도화엔지니어링,KOSPI,,"33,720,000"
001230.KS,동국제강,KOSPI,,"95,432,737"
023450.KS,동남합성,KOSPI,,"3,610,000"
004140.KS,동방,KOSPI,,"47,971,766"
007590.KS,동방아그로,KOSPI,,"13,617,577"
005960.KS,동부건설,KOSPI,,"22,874,822"
005965.KS,동부건설우,KOSPI,,"225,732"
026960.KS,동서,KOSPI,,"99,700,000"
002210.KS,동성제약,KOSPI,,"26,100,970"
102260.KS,동성케미컬,KOSPI,,"49,689,728"
000640.KS,동아쏘시오홀딩스,KOSPI,,"6,348,913"
170900.KS,동아에스티,KOSPI,,"8,446,588"
028100.KS,동아지질,KOSPI,,"14,052,646"
282690.KS,동아타이어,KOSPI,,"13,733,015"
001520.KS,동양,KOSPI,,"238,684,063"
001527.KS,동양2우B,KOSPI,,"308,569"
084670.KS,동양고속,KOSPI,,"2,895,569"
082640.KS,동양생명,KOSPI,,"161,358,585"
001525.KS,동양우,KOSPI,,"617,731"
008970.KS,동양철관,KOSPI,,"118,885,290"
092780.KS,동양피스톤,KOSPI,,"13,168,460"
049770.KS,동원F&B,KOSPI,,"3,859,124"
018500.KS,동원금속,KOSPI,,"46,754,933"
006040.KS,동원산업,KOSPI,,"49,982,665"
030720.KS,동원수산,KOSPI,,"4,653,805"
014820.KS,동원시스템즈,KOSPI,,"28,991,282"
014825.KS,동원시스템즈우,KOSPI,,"264,111"
163560.KS,동일고무벨트,KOSPI,,"13,900,000"
004890.KS,동일산업,KOSPI,,"2,425,215"
002690.KS,동일제강,KOSPI,,"20,300,360"
000020.KS,동화약품,KOSPI,,"27,931,470"
000150.KS,두산,KOSPI,,"16,523,835"
000157.KS,두산2우B,KOSPI,,"893,038"
241560.KS,두산밥캣,KOSPI,,"100,249,166"
034020.KS,두산에너빌리티,KOSPI,,"638,308,033"
000155.KS,두산우,KOSPI,,"3,996,462"
336260.KS,두산퓨얼셀,KOSPI,,"65,493,726"
33626K.KS,두산퓨얼셀1우,KOSPI,,"13,364,200"
33626L.KS,두산퓨얼셀2우B,KOSPI,,"2,986,300"
016740.KS,두올,KOSPI,,"33,066,680"
192650.KS,드림텍,KOSPI,,"67,405,497"
024090.KS,디씨엠,KOSPI,,"11,400,000"
003160.KS,디아이,KOSPI,,"28,300,000"
092200.KS,디아이씨,KOSPI,,"38,888,569"
377190.KS,디앤디플랫폼리츠,KOSPI,,"64,400,000"
013570.KS,디와이,KOSPI,,"26,319,633"
210540.KS,디와이파워,KOSPI,,"11,041,708"
115390.KS,락앤락,KOSPI,,"50,200,444"
032350.KS,롯데관광개발,KOSPI,,"72,966,610"
089860.KS,롯데렌탈,KOSPI,,"36,634,063"
330590.KS,롯데리츠,KOSPI,,"242,968,884"
000400.KS,롯데손해보험,KOSPI,,"310,336,320"
023530.KS,롯데쇼핑,KOSPI,,"28,288,755"
004000.KS,롯데정밀화학,KOSPI,,"25,800,000"
286940.KS,롯데정보통신,KOSPI,,"15,396,331"
280360.KS,롯데제과,KOSPI,,"9,434,574"
004990.KS,롯데지주,KOSPI,,"104,909,237"
00499K.KS,롯데지주우,KOSPI,,"805,603"
005300.KS,롯데칠성,KOSPI,,"9,278,884"
005305.KS,롯데칠성우,KOSPI,,"775,310"
011170.KS,롯데케미칼,KOSPI,,"34,275,419"
071840.KS,롯데하이마트,KOSPI,,"23,607,712"
027740.KS,마니커,KOSPI,,"63,511,228"
357430.KS,마스턴프리미어리츠,KOSPI,,"26,580,000"
001080.KS,만호제강,KOSPI,,"4,150,000"
088980.KS,맥쿼리인프라,KOSPI,,"404,845,547"
094800.KS,맵스리얼티1,KOSPI,,"92,834,331"
138040.KS,메리츠금융지주,KOSPI,,"127,571,822"
008560.KS,메리츠증권,KOSPI,,"615,040,579"
000060.KS,메리츠화재,KOSPI,,"111,104,070"
090370.KS,메타랩스,KOSPI,,"24,904,689"
017180.KS,명문제약,KOSPI,,"33,953,454"
009900.KS,명신산업,KOSPI,,"52,470,133"
012690.KS,모나리자,KOSPI,,"36,571,255"
005360.KS,모나미,KOSPI,,"18,897,307"
204210.KS,모두투어리츠,KOSPI,,"7,826,815"
009680.KS,모토닉,KOSPI,,"33,000,000"
009580.KS,무림P&P,KOSPI,,"62,368,324"
009200.KS,무림페이퍼,KOSPI,,"41,609,310"
033920.KS,무학,KOSPI,,"28,500,000"
008420.KS,문배철강,KOSPI,,"20,503,505"
025560.KS,미래산업,KOSPI,,"4,575,476"
007120.KS,미래아이앤지,KOSPI,,"139,417,924"
396690.KS,미래에셋글로벌리츠,KOSPI,,"29,060,000"
357250.KS,미래에셋맵스리츠,KOSPI,,"20,100,000"
085620.KS,미래에셋생명,KOSPI,,"177,016,189"
006800.KS,미래에셋증권,KOSPI,,"615,316,408"
00680K.KS,미래에셋증권2우B,KOSPI,,"140,000,000"
006805.KS,미래에셋증권우,KOSPI,,"14,075,750"
002840.KS,미원상사,KOSPI,,"4,850,000"
268280.KS,미원에스씨,KOSPI,,"5,100,000"
107590.KS,미원홀딩스,KOSPI,,"2,320,000"
134380.KS,미원화학,KOSPI,,"2,199,268"
003650.KS,미창석유,KOSPI,,"1,739,672"
155900.KS,바다로19호,KOSPI,,"15,200,004"
377740.KS,바이오노트,KOSPI,,"101,876,048"
003610.KS,방림,KOSPI,,"42,314,090"
001340.KS,백광산업,KOSPI,,"44,918,407"
035150.KS,백산,KOSPI,,"23,415,000"
002410.KS,범양건영,KOSPI,,"24,831,982"
096300.KS,베트남개발1,KOSPI,,"137,680,211"
007210.KS,벽산,KOSPI,,"68,560,000"
002760.KS,보락,KOSPI,,"59,900,000"
003850.KS,보령,KOSPI,,"68,690,000"
000890.KS,보해양조,KOSPI,,"139,120,129"
003000.KS,부광약품,KOSPI,,"71,063,049"
001270.KS,부국증권,KOSPI,,"10,369,886"
001275.KS,부국증권우,KOSPI,,"3,000,000"
026940.KS,부국철강,KOSPI,,"20,000,000"
011390.KS,부산산업,KOSPI,,"1,056,000"
005030.KS,부산주공,KOSPI,,"72,928,988"
002070.KS,비비안,KOSPI,,"29,793,990"
100220.KS,비상교육,KOSPI,,"12,996,741"
030790.KS,비케이탑스,KOSPI,,"21,248,145"
005180.KS,빙그레,KOSPI,,"9,851,241"
003960.KS,사조대림,KOSPI,,"9,164,467"
008040.KS,사조동아원,KOSPI,,"141,144,600"
007160.KS,사조산업,KOSPI,,"5,000,000"
014710.KS,사조씨푸드,KOSPI,,"17,218,543"
006090.KS,사조오양,KOSPI,,"9,422,739"
001470.KS,삼부토건,KOSPI,,"197,673,375"
006400.KS,삼성SDI,KOSPI,,"68,764,530"
006405.KS,삼성SDI우,KOSPI,,"1,617,896"
006660.KS,삼성공조,KOSPI,,"8,126,314"
028260.KS,삼성물산,KOSPI,,"186,887,081"
02826K.KS,삼성물산우B,KOSPI,,"1,627,425"
207940.KS,삼성바이오로직스,KOSPI,,"71,174,000"
032830.KS,삼성생명,KOSPI,,"200,000,000"
018260.KS,삼성에스디에스,KOSPI,,"77,377,800"
028050.KS,삼성엔지니어링,KOSPI,,"196,000,000"
009150.KS,삼성전기,KOSPI,,"74,693,696"
009155.KS,삼성전기우,KOSPI,,"2,906,984"
005930.KS,삼성전자,KOSPI,,"5,969,782,550"
005935.KS,삼성전자우,KOSPI,,"822,886,700"
001360.KS,삼성제약,KOSPI,,"67,162,079"
010140.KS,삼성중공업,KOSPI,,"880,000,000"
010145.KS,삼성중공우,KOSPI,,"114,845"
016360.KS,삼성증권,KOSPI,,"89,300,000"
068290.KS,삼성출판사,KOSPI,,"10,000,000"
029780.KS,삼성카드,KOSPI,,"115,858,891"
000810.KS,삼성화재,KOSPI,,"47,374,837"
000815.KS,삼성화재우,KOSPI,,"3,192,000"
006110.KS,삼아알미늄,KOSPI,,"11,000,000"
145990.KS,삼양사,KOSPI,,"10,313,449"
145995.KS,삼양사우,KOSPI,,"370,070"
003230.KS,삼양식품,KOSPI,,"7,533,015"
002170.KS,삼양통상,KOSPI,,"3,000,000"
272550.KS,삼양패키징,KOSPI,,"15,788,671"
000070.KS,삼양홀딩스,KOSPI,,"8,564,271"
000075.KS,삼양홀딩스우,KOSPI,,"304,058"
002810.KS,삼영무역,KOSPI,,"18,466,948"
005680.KS,삼영전자,KOSPI,,"20,000,000"
003720.KS,삼영화학,KOSPI,,"34,000,000"
023000.KS,삼원강재,KOSPI,,"40,000,000"
004380.KS,삼익THK,KOSPI,,"21,000,000"
002450.KS,삼익악기,KOSPI,,"90,530,915"
004440.KS,삼일씨엔에스,KOSPI,,"12,731,947"
000520.KS,삼일제약,KOSPI,,"13,714,450"
009770.KS,삼정펄프,KOSPI,,"2,499,971"
005500.KS,삼진제약,KOSPI,,"13,900,000"
004690.KS,삼천리,KOSPI,,"4,055,025"
010960.KS,삼호개발,KOSPI,,"25,000,000"
004450.KS,삼화왕관,KOSPI,,"2,154,379"
009470.KS,삼화전기,KOSPI,,"6,613,820"
011230.KS,삼화전자,KOSPI,,"12,102,700"
001820.KS,삼화콘덴서,KOSPI,,"10,395,000"
000390.KS,삼화페인트,KOSPI,,"27,203,469"
001290.KS,상상인증권,KOSPI,,"108,337,120"
041650.KS,상신브레이크,KOSPI,,"21,471,450"
075180.KS,새론오토모티브,KOSPI,,"19,200,000"
007540.KS,샘표,KOSPI,,"2,875,800"
248170.KS,샘표식품,KOSPI,,"4,568,286"
007860.KS,서연,KOSPI,,"23,479,844"
200880.KS,서연이화,KOSPI,,"27,028,437"
017390.KS,서울가스,KOSPI,,"5,000,000"
004410.KS,서울식품,KOSPI,,"374,755,559"
004415.KS,서울식품우,KOSPI,,"2,224,500"
021050.KS,서원,KOSPI,,"47,474,590"
008490.KS,서흥,KOSPI,,"11,569,113"
007610.KS,선도전기,KOSPI,,"18,000,000"
136490.KS,선진,KOSPI,,"23,779,604"
014910.KS,성문전자,KOSPI,,"19,486,857"
014915.KS,성문전자우,KOSPI,,"600,000"
003080.KS,성보화학,KOSPI,,"20,020,000"
004980.KS,성신양회,KOSPI,,"24,516,073"
004985.KS,성신양회우,KOSPI,,"735,645"
011300.KS,성안,KOSPI,,"56,857,860"
000180.KS,성창기업지주,KOSPI,,"69,751,600"
002420.KS,세기상사,KOSPI,,"5,293,148"
004360.KS,세방,KOSPI,,"19,308,690"
004365.KS,세방우,KOSPI,,"3,689,250"
004490.KS,세방전지,KOSPI,,"14,000,000"
001430.KS,세아베스틸지주,KOSPI,,"35,862,119"
306200.KS,세아제강,KOSPI,,"2,836,300"
003030.KS,세아제강지주,KOSPI,,"4,141,657"
019440.KS,세아특수강,KOSPI,,"8,570,000"
058650.KS,세아홀딩스,KOSPI,,"4,000,000"
013000.KS,세우글로벌,KOSPI,,"28,705,031"
091090.KS,세원이앤씨,KOSPI,,"215,901,277"
021820.KS,세원정공,KOSPI,,"10,000,000"
067830.KS,세이브존I&C,KOSPI,,"41,040,895"
033530.KS,세종공업,KOSPI,,"27,820,961"
075580.KS,세진중공업,KOSPI,,"56,849,456"
027970.KS,세하,KOSPI,,"57,562,997"
308170.KS,센트랄모텍,KOSPI,,"8,610,000"
012600.KS,센트럴인사이트,KOSPI,,"18,136,345"
068270.KS,셀트리온,KOSPI,,"140,805,210"
336370.KS,솔루스첨단소재,KOSPI,,"35,111,195"
33637K.KS,솔루스첨단소재1우,KOSPI,,"8,455,219"
33637L.KS,솔루스첨단소재2우B,KOSPI,,"1,889,350"
248070.KS,솔루엠,KOSPI,,"50,005,551"
004430.KS,송원산업,KOSPI,,"24,000,000"
126720.KS,수산인더스트리,KOSPI,,"14,286,000"
017550.KS,수산중공업,KOSPI,,"53,985,163"
053210.KS,스카이라이프,KOSPI,,"47,821,966"
026890.KS,스틱인베스트먼트,KOSPI,,"41,678,175"
134790.KS,시디즈,KOSPI,,"2,000,000"
016590.KS,신대양제지,KOSPI,,"4,029,782"
029530.KS,신도리코,KOSPI,,"10,080,029"
004970.KS,신라교역,KOSPI,,"16,000,000"
011930.KS,신성이엔지,KOSPI,,"205,848,151"
005390.KS,신성통상,KOSPI,,"143,708,390"
004170.KS,신세계,KOSPI,,"9,845,181"
035510.KS,신세계 I&C,KOSPI,,"17,200,000"
034300.KS,신세계건설,KOSPI,,"4,000,000"
031430.KS,신세계인터내셔날,KOSPI,,"35,700,000"
031440.KS,신세계푸드,KOSPI,,"3,872,480"
006880.KS,신송홀딩스,KOSPI,,"11,828,858"
005800.KS,신영와코루,KOSPI,,"9,000,000"
001720.KS,신영증권,KOSPI,,"9,386,237"
001725.KS,신영증권우,KOSPI,,"7,053,763"
009270.KS,신원,KOSPI,,"102,586,356"
002700.KS,신일전자,KOSPI,,"71,047,521"
002870.KS,신풍,KOSPI,,"34,958,700"
019170.KS,신풍제약,KOSPI,,"52,984,990"
019175.KS,신풍제약우,KOSPI,,"2,200,000"
404990.KS,신한서부티엔디리츠,KOSPI,,"55,955,884"
293940.KS,신한알파리츠,KOSPI,,"73,830,123"
055550.KS,신한지주,KOSPI,,"508,784,869"
004080.KS,신흥,KOSPI,,"9,500,000"
102280.KS,쌍방울,KOSPI,,"262,592,129"
003410.KS,쌍용C&E,KOSPI,,"503,859,595"
003620.KS,쌍용차,KOSPI,,"186,956,024"
004770.KS,써니전자,KOSPI,,"34,845,011"
015540.KS,쎌마테라퓨틱스,KOSPI,,"31,696,784"
403550.KS,쏘카,KOSPI,,"32,725,652"
004920.KS,씨아이테크,KOSPI,,"43,610,063"
112610.KS,씨에스윈드,KOSPI,,"42,171,403"
008700.KS,아남전자,KOSPI,,"77,124,820"
002790.KS,아모레G,KOSPI,,"82,458,180"
00279K.KS,아모레G3우(전환),KOSPI,,"7,092,200"
002795.KS,아모레G우,KOSPI,,"6,443,770"
090430.KS,아모레퍼시픽,KOSPI,,"58,492,759"
090435.KS,아모레퍼시픽우,KOSPI,,"10,557,830"
002030.KS,아세아,KOSPI,,"2,191,024"
183190.KS,아세아시멘트,KOSPI,,"38,958,090"
002310.KS,아세아제지,KOSPI,,"8,956,502"
012170.KS,아센디오,KOSPI,,"84,590,828"
267850.KS,아시아나IDT,KOSPI,,"11,100,000"
020560.KS,아시아나항공,KOSPI,,"74,411,764"
122900.KS,아이마켓코리아,KOSPI,,"33,428,840"
010780.KS,아이에스동서,KOSPI,,"30,892,606"
139990.KS,아주스틸,KOSPI,,"26,452,189"
001780.KS,알루코,KOSPI,,"89,969,432"
018250.KS,애경산업,KOSPI,,"26,409,935"
161000.KS,애경케미칼,KOSPI,,"48,648,709"
011090.KS,에넥스,KOSPI,,"59,991,641"
137310.KS,에스디바이오센서,KOSPI,,"104,383,353"
005850.KS,에스엘,KOSPI,,"46,448,520"
010580.KS,에스엠벡셀,KOSPI,,"111,251,760"
012750.KS,에스원,KOSPI,,"37,999,178"
023960.KS,에쓰씨엔지니어링,KOSPI,,"31,249,355"
298690.KS,에어부산,KOSPI,,"116,640,000"
140910.KS,에이리츠,KOSPI,,"4,463,032"
078520.KS,에이블씨엔씨,KOSPI,,"27,033,459"
015260.KS,에이엔피,KOSPI,,"40,581,153"
007460.KS,에이프로젠,KOSPI,,"253,668,855"
003060.KS,에이프로젠바이오로직스,KOSPI,,"585,754,688"
244920.KS,에이플러스에셋,KOSPI,,"22,607,693"
036570.KS,엔씨소프트,KOSPI,,"21,954,022"
380440.KS,엔에이치스팩19호,KOSPI,,"51,290,000"
085310.KS,엔케이,KOSPI,,"79,983,352"
900140.KS,엘브이엠씨홀딩스,KOSPI,,"99,455,297"
097520.KS,엠씨넥스,KOSPI,,"17,977,732"
014440.KS,영보화학,KOSPI,,"20,000,000"
111770.KS,영원무역,KOSPI,,"44,311,468"
009970.KS,영원무역홀딩스,KOSPI,,"13,635,592"
003520.KS,영진약품,KOSPI,,"182,892,731"
000670.KS,영풍,KOSPI,,"1,842,040"
006740.KS,영풍제지,KOSPI,,"22,295,000"
012280.KS,영화금속,KOSPI,,"53,394,505"
012160.KS,영흥,KOSPI,,"101,310,372"
015360.KS,예스코홀딩스,KOSPI,,"6,000,000"
007310.KS,오뚜기,KOSPI,,"4,007,830"
002630.KS,오리엔트바이오,KOSPI,,"118,583,005"
271560.KS,오리온,KOSPI,,"39,536,132"
001800.KS,오리온홀딩스,KOSPI,,"62,645,422"
011690.KS,와이투솔루션,KOSPI,,"159,235,637"
070960.KS,용평리조트,KOSPI,,"48,133,333"
316140.KS,우리금융지주,KOSPI,,"728,060,549"
010050.KS,우리종금,KOSPI,,"874,203,406"
006980.KS,우성,KOSPI,,"3,090,000"
017370.KS,우신시스템,KOSPI,,"18,314,054"
105840.KS,우진,KOSPI,,"20,323,614"
010400.KS,우진아이엔에스,KOSPI,,"7,622,000"
049800.KS,우진플라임,KOSPI,,"20,000,000"
016880.KS,웅진,KOSPI,,"79,927,080"
095720.KS,웅진씽크빅,KOSPI,,"115,505,985"
005820.KS,원림,KOSPI,,"2,297,970"
010600.KS,웰바이오텍,KOSPI,,"66,432,104"
008600.KS,윌비스,KOSPI,,"67,236,039"
033270.KS,유나이티드제약,KOSPI,,"16,244,822"
014830.KS,유니드,KOSPI,,"6,767,600"
446070.KS,유니드비티플러스,KOSPI,,"10,611,215"
000910.KS,유니온,KOSPI,,"15,611,619"
047400.KS,유니온머티리얼,KOSPI,,"42,000,000"
011330.KS,유니켐,KOSPI,,"72,921,381"
077500.KS,유니퀘스트,KOSPI,,"27,355,975"
002920.KS,유성기업,KOSPI,,"25,947,500"
000700.KS,유수홀딩스,KOSPI,,"26,041,812"
003470.KS,유안타증권,KOSPI,,"199,596,576"
003475.KS,유안타증권우,KOSPI,,"12,912,212"
072130.KS,유엔젤,KOSPI,,"13,195,454"
000220.KS,유유제약,KOSPI,,"17,232,351"
000225.KS,유유제약1우,KOSPI,,"2,266,930"
000227.KS,유유제약2우B,KOSPI,,"325,560"
001200.KS,유진투자증권,KOSPI,,"96,866,418"
000100.KS,유한양행,KOSPI,,"76,638,657"
000105.KS,유한양행우,KOSPI,,"1,180,940"
003460.KS,유화증권,KOSPI,,"56,702,415"
003465.KS,유화증권우,KOSPI,,"17,476,425"
008730.KS,율촌화학,KOSPI,,"24,800,000"
008250.KS,이건산업,KOSPI,,"10,952,635"
025820.KS,이구산업,KOSPI,,"33,442,000"
214320.KS,이노션,KOSPI,,"20,000,000"
088260.KS,이리츠코크렙,KOSPI,,"63,341,590"
139480.KS,이마트,KOSPI,,"27,875,819"
007660.KS,이수페타시스,KOSPI,,"63,246,419"
005950.KS,이수화학,KOSPI,,"27,959,544"
015020.KS,이스타코,KOSPI,,"42,851,600"
093230.KS,이아이디,KOSPI,,"105,547,270"
074610.KS,이엔플러스,KOSPI,,"58,337,806"
102460.KS,이연제약,KOSPI,,"17,998,577"
084680.KS,이월드,KOSPI,,"141,806,193"
350520.KS,이지스레지던스리츠,KOSPI,,"28,358,617"
334890.KS,이지스밸류리츠,KOSPI,,"36,745,335"
000760.KS,이화산업,KOSPI,,"2,800,000"
